xml_file,wav_file,token_n,start,end,orth,ipa_gold,ipa_notone,ipa_full_normalized,changed,source_corpus
S_MTN_I_passed_over_the_bridge_01_02_03_TS.xml,S_MTN_I_passed_over_the_bridge_01_02_03_TS.wav,,13,15,nuu,nũː↘↗ꜜ,nũː,nũː,yes,sentence-level-word
S_MTN_I_passed_over_the_bridge_01_02_03_TS.xml,S_MTN_I_passed_over_the_bridge_01_02_03_TS.wav,,22,73,ka,k̬a∙,k̬a,k̬a,yes,sentence-level-word
S_MTN_I_passed_over_the_bridge_01_02_03_TS.xml,S_MTN_I_passed_over_the_bridge_01_02_03_TS.wav,,0,2.14,tsani ya'a yu nuu puente ka,,,t͡sanijaʔa nũː pwɛnte k̬a,,sentence-level-full
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,7,12,tina,t̪i˥na˩,t̪ina,tina,yes,sentence-level-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,1,7,tsika,tsi˩ka˥,tsika,t͡sika,yes,sentence-level-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,15,22,kua'in,kwã˥ʔĩ˧,kwãʔĩ,kwãʔĩ,yes,sentence-level-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,12,15,ka,ɣa˥,ɣa,ɣa,yes,sentence-level-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,22,28,chinuu,tʃi˩nũː∙,tʃinũː,t͡ʃinũː,yes,sentence-level-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,28,32,inkaa,ŋk̬aː↘,ŋk̬aː,ŋk̬aa,yes,sentence-level-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,32,75,suluu,su˥luː˥ꜜ,suluː,suluu,yes,sentence-level-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,0,2.77,tsika tina ka kua'in chinuu inkaa suluu,,,t͡sika tina ɣa kwãʔĩ t͡ʃinũː ŋk̬aa suluu,,sentence-level-full
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,67,78,suluu,su˥Luː˥ꜜ,suLuː,suluu,yes,sentence-level-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,53,59,kua'in,kwã˥ʔ˧ĩ,kwãʔĩ,kwãʔĩ,yes,sentence-level-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,38,44,tsika,tsi˩ka˥,tsika,t͡sika,yes,sentence-level-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,50,53,ka,ɣa↗ꜜ,ɣa,ɣa,yes,sentence-level-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,44,50,tina,t̪i˥na˩,t̪ina,tina,yes,sentence-level-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,63,67,inkaa,ŋk̬aː↘,ŋk̬aː,ŋk̬aa,yes,sentence-level-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,59,63,chinuu,tʃ˩in↘ũː,tʃinũː,t͡ʃinũː,yes,sentence-level-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,,2.77,5.78,tsika tina ka kua'in chinuu inkaa suluu,,,t͡sika tina ɣa kwãʔĩ t͡ʃinũː ŋk̬aa suluu,,sentence-level-full
S_MTN_dogs_walk_PROG_away-from_eachother_01_02_03_TS.xml,S_MTN_dogs_walk_PROG_away-from_eachother_01_02_03_TS.wav,,10,14,kua'an,kwã̰∙,kwã̰,kwã̰,yes,sentence-level-word
S_MTN_dogs_walk_PROG_away-from_eachother_01_02_03_TS.xml,S_MTN_dogs_walk_PROG_away-from_eachother_01_02_03_TS.wav,,20,25,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_MTN_dogs_walk_PROG_away-from_eachother_01_02_03_TS.xml,S_MTN_dogs_walk_PROG_away-from_eachother_01_02_03_TS.wav,,14,20,tina,t̪i˧na˧,t̪ina,tina,yes,sentence-level-word
S_MTN_dogs_walk_PROG_away-from_eachother_01_02_03_TS.xml,S_MTN_dogs_walk_PROG_away-from_eachother_01_02_03_TS.wav,,1,3,iin,ĩː˥ꜜ,ĩː,ĩː,yes,sentence-level-word
S_MTN_dogs_walk_PROG_away-from_eachother_01_02_03_TS.xml,S_MTN_dogs_walk_PROG_away-from_eachother_01_02_03_TS.wav,,3,10,ntsitsio,tsi˩tsjo˧,tsitsjo,t͡sit͡sjo,yes,sentence-level-word
S_MTN_dogs_walk_PROG_away-from_eachother_01_02_03_TS.xml,S_MTN_dogs_walk_PROG_away-from_eachother_01_02_03_TS.wav,,0,1.63,iin ntsitsio kua'an tina ka,,,ĩː t͡sit͡sjo kwã̰ tina ɣa,,sentence-level-full
S_MTN_the_elders_are_coming_01_02_03_TS.xml,S_MTN_the_elders_are_coming_01_02_03_TS.wav,,1,7,vatsi,βa˩tsi˥,βatsi,βat͡si,yes,sentence-level-word
S_MTN_the_elders_are_coming_01_02_03_TS.xml,S_MTN_the_elders_are_coming_01_02_03_TS.wav,,7,10,kue,we˧,we,we,yes,sentence-level-word
S_MTN_the_elders_are_coming_01_02_03_TS.xml,S_MTN_the_elders_are_coming_01_02_03_TS.wav,,18,21,ka,ɣ↗a,ɣa,ɣa,yes,sentence-level-word
S_MTN_the_elders_are_coming_01_02_03_TS.xml,S_MTN_the_elders_are_coming_01_02_03_TS.wav,,10,18,chantsa'nu,tʃa↘tsa˥n↘↗u,tʃatsanu,t͡ʃat͡sanu,yes,sentence-level-word
S_MTN_the_elders_are_coming_01_02_03_TS.xml,S_MTN_the_elders_are_coming_01_02_03_TS.wav,,3.49,5.09,vatsi kue chantsa'nu ka,,,βat͡si we t͡ʃat͡sanu ɣa,,sentence-level-full
S_MTN_the_elders_are_returning_01_02_03_TS.xml,S_MTN_the_elders_are_returning_01_02_03_TS.wav,,1,10,ntanchiko,ⁿt̪a˧ndʒ˥iko˥,ⁿt̪andʒiko,ntand͡ʒiko,yes,sentence-level-word
S_MTN_the_elders_are_returning_01_02_03_TS.xml,S_MTN_the_elders_are_returning_01_02_03_TS.wav,,13,23,chantsa'nu,tʃa↘tsa˥ʔnu↘↗,tʃatsaʔnu,t͡ʃat͡saʔnu,yes,sentence-level-word
S_MTN_the_elders_are_returning_01_02_03_TS.xml,S_MTN_the_elders_are_returning_01_02_03_TS.wav,,23,26,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_MTN_the_elders_are_returning_01_02_03_TS.xml,S_MTN_the_elders_are_returning_01_02_03_TS.wav,,10,13,kue,we˧,we,we,yes,sentence-level-word
S_MTN_the_elders_are_returning_01_02_03_TS.xml,S_MTN_the_elders_are_returning_01_02_03_TS.wav,,3.50,5.44,ntanchiko kue chantsa'nu ka,,,ntand͡ʒiko we t͡ʃat͡saʔnu ɣa,,sentence-level-full
S_MTN_the_elders_come_here_03_04_TS.xml,S_MTN_the_elders_come_here_03_04_TS.wav,,7,10,kue,we˧,we,we,yes,sentence-level-word
S_MTN_the_elders_come_here_03_04_TS.xml,S_MTN_the_elders_come_here_03_04_TS.wav,,21,24,ka,ɣa↗ꜜ,ɣa,ɣa,yes,sentence-level-word
S_MTN_the_elders_come_here_03_04_TS.xml,S_MTN_the_elders_come_here_03_04_TS.wav,,10,21,chantsa'nu,tʃa↘ntza˥ʔnu↘↗ꜜ,tʃantzaʔnu,t͡ʃantzaʔnu,yes,sentence-level-word
S_MTN_the_elders_come_here_03_04_TS.xml,S_MTN_the_elders_come_here_03_04_TS.wav,,24,32,yo'o,jo˥ʔo˧,joʔo,joʔo,yes,sentence-level-word
S_MTN_the_elders_come_here_03_04_TS.xml,S_MTN_the_elders_come_here_03_04_TS.wav,,1,7,kitsi,ki˥tsi↘,kitsi,kit͡si,yes,sentence-level-word
S_MTN_the_elders_come_here_03_04_TS.xml,S_MTN_the_elders_come_here_03_04_TS.wav,,2.02,4.63,kitsi kue chantsa'nu ka yo'o,,,kit͡si we t͡ʃantzaʔnu ɣa joʔo,,sentence-level-full
S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.xml,S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.wav,,17,20,ka,ɣa↗ꜜ,ɣa,ɣa,yes,sentence-level-word
S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.xml,S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.wav,,10,17,ntucha,nd̪u˥tʃa˥,nd̪utʃa,ndut͡ʃa,yes,sentence-level-word
S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.xml,S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.wav,,20,25,sata,sa∙t̪˩a,sat̪a,sata,yes,sentence-level-word
S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.xml,S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.wav,,4,10,kanta,k˩anda˥,kanda,kanda,yes,sentence-level-word
S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.xml,S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.wav,,1,4,ni,ni˩,ni,ni,yes,sentence-level-word
S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.xml,S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.wav,,25,33,yakui,ja˧kwi↗,jakwi,jakwi,yes,sentence-level-word
S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.xml,S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.wav,,0,3.25,ni kanta ntucha ka sata yakui,,,ni kanda ndut͡ʃa ɣa sata jakwi,,sentence-level-full
S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.xml,S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.wav,,7,10,ra,ra˩,ra,ra,yes,sentence-level-word
S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.xml,S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.wav,,10,16,ku'un,kṵ̃↘ʔũ↗,kṵ̃ʔũ,kṵ̃ʔũ,yes,sentence-level-word
S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.xml,S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.wav,,26,29,ra,ra˩,ra,ra,yes,sentence-level-word
S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.xml,S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.wav,,16,26,nta'a sachi,nda̰ː˩↗sa˥tʃi˩,nda̰ːsatʃi,nda̰a̰sat͡ʃi,yes,sentence-level-word
S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.xml,S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.wav,,29,34,ku'un,k↘ṵ̃ʔũ↗,kṵ̃ʔũ,kṵ̃ʔũ,yes,sentence-level-word
S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.xml,S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.wav,,1,7,kua'an,kã˥ʔã↘,kãʔã,kãʔã,yes,sentence-level-word
S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.xml,S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.wav,,34,50,nta'a kua'a,ndaː↘↗ꜜkwa˩ʔa↗,ndaːkwaʔa,ndaakwaʔa,yes,sentence-level-word
S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.xml,S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.wav,,0,4.57,kua'an ra ku'un nta'a sachi ra ku'un nta'a kua'a,,,kãʔã ra kṵ̃ʔũ nda̰a̰sat͡ʃi ra kṵ̃ʔũ ndaakwaʔa,,sentence-level-full
S_QNTY_few_people_ate_01_02_03_TS.xml,S_QNTY_few_people_ate_01_02_03_TS.wav,,1,7,xoona,ʃoː↘↗na↘,ʃoːna,ʃoona,yes,sentence-level-word
S_QNTY_few_people_ate_01_02_03_TS.xml,S_QNTY_few_people_ate_01_02_03_TS.wav,,7,33,ntsitsa'a,nts˩itsa̰∙ʔa̰˩,ntsitsa̰ʔa̰,nt͡sit͡saʔa̰,yes,sentence-level-word
S_QNTY_few_people_ate_01_02_03_TS.xml,S_QNTY_few_people_ate_01_02_03_TS.wav,,0,1.49,xoona ntsitsa'a,,,ʃoona nt͡sit͡saʔa̰,,sentence-level-full
S_QNTY_few_people_ate_01_02_03_TS.xml,S_QNTY_few_people_ate_01_02_03_TS.wav,,22,32,ntsitsa'a,ntsi∙tsa̰˩ʔa˧,ntsitsa̰ʔa,nt͡sit͡saʔa,yes,sentence-level-word
S_QNTY_few_people_ate_01_02_03_TS.xml,S_QNTY_few_people_ate_01_02_03_TS.wav,,16,22,xoona,ʃoː↘↗na˩,ʃoːna,ʃoona,yes,sentence-level-word
S_QNTY_few_people_ate_01_02_03_TS.xml,S_QNTY_few_people_ate_01_02_03_TS.wav,,3.34,4.57,xoona ntsitsa'a,,,ʃoona nt͡sit͡saʔa,,sentence-level-full
S_QNTY_nobody_went_3rd_sg_form_home_01_spkrTS.xml,S_QNTY_nobody_went_3rd_sg_form_home_01_spkrTS.wav,,14,21,ve'e,βɛ̰∙ʔe∙,βɛ̰ʔe,βɛʔe,yes,sentence-level-word
S_QNTY_nobody_went_3rd_sg_form_home_01_spkrTS.xml,S_QNTY_nobody_went_3rd_sg_form_home_01_spkrTS.wav,,1,6,koona,koː↘↗n˥a,koːna,koona,yes,sentence-level-word
S_QNTY_nobody_went_3rd_sg_form_home_01_spkrTS.xml,S_QNTY_nobody_went_3rd_sg_form_home_01_spkrTS.wav,,9,14,nu'u,n˥uʔu↘,nuʔu,nuʔu,yes,sentence-level-word
S_QNTY_nobody_went_3rd_sg_form_home_01_spkrTS.xml,S_QNTY_nobody_went_3rd_sg_form_home_01_spkrTS.wav,,6,9,ni,ni˩,ni,ni,yes,sentence-level-word
S_QNTY_nobody_went_3rd_sg_form_home_01_spkrTS.xml,S_QNTY_nobody_went_3rd_sg_form_home_01_spkrTS.wav,,0,1.80,koona ni nu'u ve'e,,,koona ni nuʔu βɛʔe,,sentence-level-full
S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_01_JS.xml,S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_01_JS.wav,,1,3,aan,aː˧,aː,aa,yes,sentence-level-word
S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_01_JS.xml,S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_01_JS.wav,,3,12,ntivia,nd̪i˩via˥˩,nd̪ivia,ndivia,yes,sentence-level-word
S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_01_JS.xml,S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_01_JS.wav,,0,1.76,aan ntivia,,,aa ndivia,,sentence-level-full
S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_02_JS.xml,S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_02_JS.wav,,1,3,aan,ãː˩,ãː,ãː,yes,sentence-level-word
S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_02_JS.xml,S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_02_JS.wav,,3,12,ntivia,ndi˩via˥↘,ndivia,ndivia,yes,sentence-level-word
S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_02_JS.xml,S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_02_JS.wav,,0,1.64,aan ntivia,,,ãː ndivia,,sentence-level-full
S_Q_WH-what_happened_to_your_car_2s_inf_02_JS.xml,S_Q_WH-what_happened_to_your_car_2s_inf_02_JS.wav,,1,5,nchii,nʤiː↘,nʤiː,nd͡ʒii,yes,sentence-level-word
S_Q_WH-what_happened_to_your_car_2s_inf_02_JS.xml,S_Q_WH-what_happened_to_your_car_2s_inf_02_JS.wav,,5,12,nto'o,ndo̰↘ʔ↗o̰,ndo̰ʔo̰,ndoʔo̰,yes,sentence-level-word
S_Q_WH-what_happened_to_your_car_2s_inf_02_JS.xml,S_Q_WH-what_happened_to_your_car_2s_inf_02_JS.wav,,12,18,karru,ka˥ru↘,karu,karu,yes,sentence-level-word
S_Q_WH-what_happened_to_your_car_2s_inf_02_JS.xml,S_Q_WH-what_happened_to_your_car_2s_inf_02_JS.wav,,18,22,ku,ɣu↗,ɣu,ɣu,yes,sentence-level-word
S_Q_WH-what_happened_to_your_car_2s_inf_02_JS.xml,S_Q_WH-what_happened_to_your_car_2s_inf_02_JS.wav,,0,2.10,nchii nto'o karru ku,,,nd͡ʒii ndoʔo̰ karu ɣu,,sentence-level-full
S_Q_WH_TEMP_what_time_want_2nd_sg_V_eat_01_02_03_TS.xml,S_Q_WH_TEMP_what_time_want_2nd_sg_V_eat_01_02_03_TS.wav,,1,10,nchi ora,ndʒi˥o↗ra↘,ndʒiora,nd͡ʒiora,yes,sentence-level-word
S_Q_WH_TEMP_what_time_want_2nd_sg_V_eat_01_02_03_TS.xml,S_Q_WH_TEMP_what_time_want_2nd_sg_V_eat_01_02_03_TS.wav,,16,25,katsa'mo,ka˩tsmo↗,katsmo,kat͡smo,yes,sentence-level-word
S_Q_WH_TEMP_what_time_want_2nd_sg_V_eat_01_02_03_TS.xml,S_Q_WH_TEMP_what_time_want_2nd_sg_V_eat_01_02_03_TS.wav,,10,16,kunu,ku˧nu˩,kunu,kunu,yes,sentence-level-word
S_Q_WH_TEMP_what_time_want_2nd_sg_V_eat_01_02_03_TS.xml,S_Q_WH_TEMP_what_time_want_2nd_sg_V_eat_01_02_03_TS.wav,,4.32,6.39,nchi ora kunu katsa'mo,,,nd͡ʒiora kunu kat͡smo,,sentence-level-full
S_Q_WH_who_read_a_book_COMPL_01_JS.xml,S_Q_WH_who_read_a_book_COMPL_01_JS.wav,,18,25,libru,li↗bru↘,libru,libru,yes,sentence-level-word
S_Q_WH_who_read_a_book_COMPL_01_JS.xml,S_Q_WH_who_read_a_book_COMPL_01_JS.wav,,10,16,ka'vi,ka˥ꜜvi↘,kavi,kavi,yes,sentence-level-word
S_Q_WH_who_read_a_book_COMPL_01_JS.xml,S_Q_WH_who_read_a_book_COMPL_01_JS.wav,,6,10,ni,ni↘,ni,ni,yes,sentence-level-word
S_Q_WH_who_read_a_book_COMPL_01_JS.xml,S_Q_WH_who_read_a_book_COMPL_01_JS.wav,,16,18,in,ĩː˥,ĩː,ĩː,yes,sentence-level-word
S_Q_WH_who_read_a_book_COMPL_01_JS.xml,S_Q_WH_who_read_a_book_COMPL_01_JS.wav,,1,6,ana,ã˥nã↘,ãnã,ãnã,yes,sentence-level-word
S_Q_WH_who_read_a_book_COMPL_01_JS.xml,S_Q_WH_who_read_a_book_COMPL_01_JS.wav,,0,2.16,ana ni ka'vi in libru,,,ãnã ni kavi ĩː libru,,sentence-level-full
S_Q_Y-N_is_it_raining_01_spkrTS.xml,S_Q_Y-N_is_it_raining_01_spkrTS.wav,,1,3,A,a∙,a,a,yes,sentence-level-word
S_Q_Y-N_is_it_raining_01_spkrTS.xml,S_Q_Y-N_is_it_raining_01_spkrTS.wav,,3,6,kuun,kũː˥↘,kũː,kũː,yes,sentence-level-word
S_Q_Y-N_is_it_raining_01_spkrTS.xml,S_Q_Y-N_is_it_raining_01_spkrTS.wav,,6,13,savi,sa∙vi↗,savi,savi,yes,sentence-level-word
S_Q_Y-N_is_it_raining_01_spkrTS.xml,S_Q_Y-N_is_it_raining_01_spkrTS.wav,,0,1.09,A kuun savi,,,a kũː savi,,sentence-level-full
S_Q_Y-N_is_it_raining_02_spkrTS.xml,S_Q_Y-N_is_it_raining_02_spkrTS.wav,,1,2,A,a˥,a,a,yes,sentence-level-word
S_Q_Y-N_is_it_raining_02_spkrTS.xml,S_Q_Y-N_is_it_raining_02_spkrTS.wav,,2,5,kuun,kũː↘,kũː,kũː,yes,sentence-level-word
S_Q_Y-N_is_it_raining_02_spkrTS.xml,S_Q_Y-N_is_it_raining_02_spkrTS.wav,,5,12,savi,sa↘vi↗,savi,savi,yes,sentence-level-word
S_Q_Y-N_is_it_raining_02_spkrTS.xml,S_Q_Y-N_is_it_raining_02_spkrTS.wav,,0,1.21,A kuun savi,,,a kũː savi,,sentence-level-full
S_Q_Y-N_speak_2nd_sg_inf2_saa_savi_ANS_AFRM_speak_1st_sg_saa_savi_01_spkrTS.xml,S_Q_Y-N_speak_2nd_sg_inf2_saa_savi_ANS_AFRM_speak_1st_sg_saa_savi_01_spkrTS.wav,,3,9,ka'an,kã˥ʔã↘,kãʔã,kãʔã,yes,sentence-level-word
S_Q_Y-N_speak_2nd_sg_inf2_saa_savi_ANS_AFRM_speak_1st_sg_saa_savi_01_spkrTS.xml,S_Q_Y-N_speak_2nd_sg_inf2_saa_savi_ANS_AFRM_speak_1st_sg_saa_savi_01_spkrTS.wav,,1,3,aan,ãː˧,ãː,ãː,yes,sentence-level-word
S_Q_Y-N_speak_2nd_sg_inf2_saa_savi_ANS_AFRM_speak_1st_sg_saa_savi_01_spkrTS.xml,S_Q_Y-N_speak_2nd_sg_inf2_saa_savi_ANS_AFRM_speak_1st_sg_saa_savi_01_spkrTS.wav,,9,11,yu,ju,ju,ju,no,sentence-level-word
S_Q_Y-N_speak_2nd_sg_inf2_saa_savi_ANS_AFRM_speak_1st_sg_saa_savi_01_spkrTS.xml,S_Q_Y-N_speak_2nd_sg_inf2_saa_savi_ANS_AFRM_speak_1st_sg_saa_savi_01_spkrTS.wav,,11,22,sa'an savi,sa̰ː↗sa↘vi↗,sa̰ːsavi,sa̰a̰savi,yes,sentence-level-word
S_Q_Y-N_speak_2nd_sg_inf2_saa_savi_ANS_AFRM_speak_1st_sg_saa_savi_01_spkrTS.xml,S_Q_Y-N_speak_2nd_sg_inf2_saa_savi_ANS_AFRM_speak_1st_sg_saa_savi_01_spkrTS.wav,,0,1.60,aan ka'an yu sa'an savi,,,ãː kãʔã ju sa̰a̰savi,,sentence-level-full
S_Q_do_you_inf_see_me_01_02_spkrTS.xml,S_Q_do_you_inf_see_me_01_02_spkrTS.wav,,1,3,a,a↘,a,a,yes,sentence-level-word
S_Q_do_you_inf_see_me_01_02_spkrTS.xml,S_Q_do_you_inf_see_me_01_02_spkrTS.wav,,9,24,mee,meː↗ꜜ,meː,mee,yes,sentence-level-word
S_Q_do_you_inf_see_me_01_02_spkrTS.xml,S_Q_do_you_inf_see_me_01_02_spkrTS.wav,,3,9,nche'u,ndʒe↗ʔu↘,ndʒeʔu,nd͡ʒeʔu,yes,sentence-level-word
S_Q_do_you_inf_see_me_01_02_spkrTS.xml,S_Q_do_you_inf_see_me_01_02_spkrTS.wav,,0,1.19,a nche'u mee,,,a nd͡ʒeʔu mee,,sentence-level-full
S_Q_do_you_inf_see_me_01_02_spkrTS.xml,S_Q_do_you_inf_see_me_01_02_spkrTS.wav,,14,19,nche'u,ndʒe∙ʔu↘,ndʒeʔu,nd͡ʒeʔu,yes,sentence-level-word
S_Q_do_you_inf_see_me_01_02_spkrTS.xml,S_Q_do_you_inf_see_me_01_02_spkrTS.wav,,12,14,a,a↘,a,a,yes,sentence-level-word
S_Q_do_you_inf_see_me_01_02_spkrTS.xml,S_Q_do_you_inf_see_me_01_02_spkrTS.wav,,19,25,mee,meː↗ꜜ,meː,mee,yes,sentence-level-word
S_Q_do_you_inf_see_me_01_02_spkrTS.xml,S_Q_do_you_inf_see_me_01_02_spkrTS.wav,,1.19,2.37,a nche'u mee,,,a nd͡ʒeʔu mee,,sentence-level-full
S_Q_do_you_inf_see_yourself_ANS_NEG_no_I_dont_see_myself_01_02_spkrTS.xml,S_Q_do_you_inf_see_yourself_ANS_NEG_no_I_dont_see_myself_01_02_spkrTS.wav,,1,6,a'an,ãː˥ʔã˥,ãːʔã,ãːʔã,yes,sentence-level-word
S_Q_do_you_inf_see_yourself_ANS_NEG_no_I_dont_see_myself_01_02_spkrTS.xml,S_Q_do_you_inf_see_yourself_ANS_NEG_no_I_dont_see_myself_01_02_spkrTS.wav,,6,10,kuee,kwe˥,kwe,kwe,yes,sentence-level-word
S_Q_do_you_inf_see_yourself_ANS_NEG_no_I_dont_see_myself_01_02_spkrTS.xml,S_Q_do_you_inf_see_yourself_ANS_NEG_no_I_dont_see_myself_01_02_spkrTS.wav,,17,22,mee,meː↗,meː,mee,yes,sentence-level-word
S_Q_do_you_inf_see_yourself_ANS_NEG_no_I_dont_see_myself_01_02_spkrTS.xml,S_Q_do_you_inf_see_yourself_ANS_NEG_no_I_dont_see_myself_01_02_spkrTS.wav,,10,17,nche'e̠,ntʃɛ↗ʔe↘,ntʃɛʔe,nt͡ʃɛʔe,yes,sentence-level-word
S_Q_do_you_inf_see_yourself_ANS_NEG_no_I_dont_see_myself_01_02_spkrTS.xml,S_Q_do_you_inf_see_yourself_ANS_NEG_no_I_dont_see_myself_01_02_spkrTS.wav,,0,1.86,a'an kuee nche'e̠ mee,,,ãːʔã kwe nt͡ʃɛʔe mee,,sentence-level-full
S_Q_do_you_inf_see_yourself_ANS_yes_I_see_myself_01_02_spkrTS.xml,S_Q_do_you_inf_see_yourself_ANS_yes_I_see_myself_01_02_spkrTS.wav,,1,3,aan,ãː˥,ãː,ãː,yes,sentence-level-word
S_Q_do_you_inf_see_yourself_ANS_yes_I_see_myself_01_02_spkrTS.xml,S_Q_do_you_inf_see_yourself_ANS_yes_I_see_myself_01_02_spkrTS.wav,,9,13,mee,meː↗,meː,mee,yes,sentence-level-word
S_Q_do_you_inf_see_yourself_ANS_yes_I_see_myself_01_02_spkrTS.xml,S_Q_do_you_inf_see_yourself_ANS_yes_I_see_myself_01_02_spkrTS.wav,,3,9,nche'e yu,ntʃ˩ɛ̰ʔe↘,ntʃɛ̰ʔe,nt͡ʃɛʔe,yes,sentence-level-word
S_Q_do_you_inf_see_yourself_ANS_yes_I_see_myself_01_02_spkrTS.xml,S_Q_do_you_inf_see_yourself_ANS_yes_I_see_myself_01_02_spkrTS.wav,,0,1.34,aan nche'e yu mee,,,ãː nt͡ʃɛʔe mee,,sentence-level-full
S_Q_do_you_speak_saa_savi_01_02_spkrTS.xml,S_Q_do_you_speak_saa_savi_01_02_spkrTS.wav,,1,3,a,a˩,a,a,yes,sentence-level-word
S_Q_do_you_speak_saa_savi_01_02_spkrTS.xml,S_Q_do_you_speak_saa_savi_01_02_spkrTS.wav,,3,12,ká'un,kãʔũ↗,kãʔũ,kãʔũ,yes,sentence-level-word
S_Q_do_you_speak_saa_savi_01_02_spkrTS.xml,S_Q_do_you_speak_saa_savi_01_02_spkrTS.wav,,0,1.65,a ká'un,,,a kãʔũ,,sentence-level-full
S_Q_do_you_speak_saa_savi_01_02_spkrTS.xml,S_Q_do_you_speak_saa_savi_01_02_spkrTS.wav,,26,31,savi,sa̰˥ꜜʔã̰↘,sa̰ʔã̰,saʔã̰,yes,sentence-level-word
S_Q_do_you_speak_saa_savi_01_02_spkrTS.xml,S_Q_do_you_speak_saa_savi_01_02_spkrTS.wav,,18,20,a,a∙,a,a,yes,sentence-level-word
S_Q_do_you_speak_saa_savi_01_02_spkrTS.xml,S_Q_do_you_speak_saa_savi_01_02_spkrTS.wav,,20,26,ka'un,kã˥ʔũ˩,kãʔũ,kãʔũ,yes,sentence-level-word
