xml_file,wav_file,token_n,start,end,orth,ipa_gold,ipa_notone,ipa_full_normalized,changed,source_corpus
S_CMND_look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Maria_01_02_03_TS.wav,,4.55,4.7,<ui k u:_F,k↘uː,kuː,kuu,yes,sentence-level-word
S_CMND_look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Maria_01_02_03_TS.wav,,5.5,6.07,G a_R >uf,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_CMND_look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Maria_01_02_03_TS.wav,,4.7,5.0,(tS)_n\ e:_k_F_R!,ntʃḛː↘↗ꜜ,ntʃḛː,nt͡ʃḛː,yes,sentence-level-word
S_CMND_look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Maria_01_02_03_TS.wav,,5.0,5.5,m a_L r i_H j a_F,ma˩ɾi˥ja↘,maɾija,maɾija,yes,sentence-level-word
S_CMND_look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Maria_01_02_03_TS.wav,,4.24,6.07,<ui k u:_F (tS)_n\ e:_k_F_R! m a_L r i_H j a_F G a_R >uf,,,kuu nt͡ʃḛː maɾija ɣa,,sentence-level-full
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,2.08,2.84,ka,ɣa↗ꜜ,ɣa,ɣa,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,3.12,3.33,va'a,va↘ʔa̰˥ꜜ,vaʔa̰,vaʔa̰,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,2.84,3.12,ri,ri˩,ri,ri,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,1.35,1.62,nche'e,ʧḛː↘↗ꜜ,ʧḛː,t͡ʃḛː,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,3.33,3.73,ncho'a,ndʒo˥ʔa˩,ndʒoʔa,nd͡ʒoʔa,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,3.73,4.41,sachui,sa↘tʃũĩ↘,satʃũĩ,sat͡ʃũĩ,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,1.17,1.35,kuu,kuː↘n,kuːn,kuun,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,1.62,2.08,maria,ma˧ɾia↗↘,maɾia,maɾia,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,0,4.41,kuu nche'e maria ka ri va'a ncho'a sachui,,,kuun t͡ʃḛː maɾia ɣa ri vaʔa̰ nd͡ʒoʔa sat͡ʃũĩ,,sentence-level-full
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,5.56,5.83,ri,ri˩,ri,ri,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,5.41,5.56,ka,ɣa↗ꜜ,ɣa,ɣa,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,5.01,5.41,Maria,ma˧ɾia↗↘,maɾia,maɾia,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,4.56,4.7,kuu,kuː↘,kuː,kuu,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,6.29,6.94,sachui,s↘atʃũĩ↘,satʃũĩ,sat͡ʃũĩ,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,5.83,6.03,va'a,βa̰ː↗↘ꜜ,βa̰ː,βa̰a̰,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,6.03,6.29,ncho'a,ndʒo̰∙ʔa̰↗,ndʒo̰ʔa̰,nd͡ʒoʔa̰,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,4.7,5.01,che'e,ndʒḛː↘↗,ndʒḛː,nd͡ʒḛː,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,4.41,6.94,kuu che'e Maria ka ri va'a ncho'a sachui,,,kuu nd͡ʒḛː maɾia ɣa ri βa̰a̰ nd͡ʒoʔa̰ sat͡ʃũĩ,,sentence-level-full
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,8.22,8.38,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,7.86,8.22,Maria,ma˧ɾia↗↘,maɾia,maɾia,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,8.53,8.69,va'a,va̰ː∙,va̰ː,va̰a̰,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,7.61,7.86,nche'e,ndʒḛː↘↗,ndʒḛː,nd͡ʒḛː,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,7.49,7.61,kuu,kuː↘,kuː,kuu,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,9.07,9.73,sachui,sa↘tʃũĩ↘,satʃũĩ,sat͡ʃũĩ,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,8.69,9.07,ncho'a,ndʒo̰∙ʔa̰↗,ndʒo̰ʔa̰,nd͡ʒoʔa̰,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,8.38,8.53,ri,ɾi↘,ɾi,ɾi,yes,sentence-level-word
S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.xml,S_CMND_look_at_Maria_she_works_very_hard_01_02_03_TS.wav,,6.94,9.73,kuu nche'e Maria ka ri va'a ncho'a sachui,,,kuu nd͡ʒḛː maɾia ɣa ɾi va̰a̰ nd͡ʒoʔa̰ sat͡ʃũĩ,,sentence-level-full
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,0.48,0.71,nuu,n↘↗ꜜũ,nũ,nũ,yes,sentence-level-word
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,0.15,0.48,nche'e,ndʒḛː↘↗,ndʒḛː,nd͡ʒḛː,yes,sentence-level-word
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,0.006,0.15,kuu,kuː↘,kuː,kuu,yes,sentence-level-word
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,0.71,1.5,Maria,ma˧ria˥↘,maria,maria,yes,sentence-level-word
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,0,1.50,kuu nche'e nuu Maria,,,kuu nd͡ʒḛː nũ maria,,sentence-level-full
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,1.78,1.99,kuu,ku↘,ku,ku,yes,sentence-level-word
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,2.4,2.59,n u_n_F_R!,nũ↘↗ꜜ,nũ,nũ,yes,sentence-level-word
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,2.59,3.41,Maria,ma˧ria˥↘,maria,maria,yes,sentence-level-word
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,1.99,2.4,nche'e,ndʒḛː↘↗,ndʒḛː,nd͡ʒḛː,yes,sentence-level-word
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,1.50,3.41,kuu nche'e n u_n_F_R! Maria,,,ku nd͡ʒḛː nũ maria,,sentence-level-full
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,3.89,4.34,nche'e,dʒ˩ḛʔḛ↗,dʒḛʔḛ,d͡ʒeʔḛ,yes,sentence-level-word
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,3.72,3.89,kuu,ku↘n,kun,kun,yes,sentence-level-word
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,4.56,5.35,Maria,ma˧ria˥↘,maria,maria,yes,sentence-level-word
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,4.34,4.56,nuu,nũ↘↗ꜜ,nũ,nũ,yes,sentence-level-word
S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.xml,S_CMND_look_at_Marias_face-look_at_Maria_01_02_03_TS.wav,,3.41,5.35,kuu nche'e nuu Maria,,,kun d͡ʒeʔḛ nũ maria,,sentence-level-full
S_CMND_look_into_my_eyes_01_02_03_TS.xml,S_CMND_look_into_my_eyes_01_02_03_TS.wav,,1.64,1.99,nche'e,ntʃḛː↘↗,ntʃḛː,nt͡ʃḛː,yes,sentence-level-word
S_CMND_look_into_my_eyes_01_02_03_TS.xml,S_CMND_look_into_my_eyes_01_02_03_TS.wav,,1.5,1.64,kuu,k↘uː,kuː,kuu,yes,sentence-level-word
S_CMND_look_into_my_eyes_01_02_03_TS.xml,S_CMND_look_into_my_eyes_01_02_03_TS.wav,,1.99,3.06,ntuchinuu yu,nd↘utʃi˥nũː↘↗↘ꜜ,ndutʃinũː,ndut͡ʃinũː,yes,sentence-level-word
S_CMND_look_into_my_eyes_01_02_03_TS.xml,S_CMND_look_into_my_eyes_01_02_03_TS.wav,,1.31,3.06,kuu nche'e ntuchinuu yu,,,kuu nt͡ʃḛː ndut͡ʃinũː,,sentence-level-full
S_CMND_look_into_my_eyes_01_02_03_TS.xml,S_CMND_look_into_my_eyes_01_02_03_TS.wav,,3.39,3.62,kuu,kuː↘ꜜn,kuːn,kuun,yes,sentence-level-word
S_CMND_look_into_my_eyes_01_02_03_TS.xml,S_CMND_look_into_my_eyes_01_02_03_TS.wav,,4.1,5.08,ntuchinuu yu,nd↘utʃi˥ꜜnũː↘↗↘,ndutʃinũː,ndut͡ʃinũː,yes,sentence-level-word
S_CMND_look_into_my_eyes_01_02_03_TS.xml,S_CMND_look_into_my_eyes_01_02_03_TS.wav,,3.62,4.1,nche'e,tʃḛː↘↗,tʃḛː,t͡ʃḛː,yes,sentence-level-word
S_CMND_look_into_my_eyes_01_02_03_TS.xml,S_CMND_look_into_my_eyes_01_02_03_TS.wav,,3.06,5.08,kuu nche'e ntuchinuu yu,,,kuun t͡ʃḛː ndut͡ʃinũː,,sentence-level-full
S_CMND_look_into_my_eyes_01_02_03_TS.xml,S_CMND_look_into_my_eyes_01_02_03_TS.wav,,6.13,7.5,ntuchinuu yu,ndu↘tʃi˥nũː↘↗↘ꜜ,ndutʃinũː,ndut͡ʃinũː,yes,sentence-level-word
S_CMND_look_into_my_eyes_01_02_03_TS.xml,S_CMND_look_into_my_eyes_01_02_03_TS.wav,,5.52,5.72,kuu,k↘uː,kuː,kuu,yes,sentence-level-word
S_CMND_look_into_my_eyes_01_02_03_TS.xml,S_CMND_look_into_my_eyes_01_02_03_TS.wav,,5.72,6.13,nche'e,ntʃḛː↘↗,ntʃḛː,nt͡ʃḛː,yes,sentence-level-word
S_CMND_look_into_my_eyes_01_02_03_TS.xml,S_CMND_look_into_my_eyes_01_02_03_TS.wav,,5.08,7.50,kuu nche'e ntuchinuu yu,,,kuu nt͡ʃḛː ndut͡ʃinũː,,sentence-level-full
S_CMND_take_DET_PROX_moon_01_spkrJS.xml,S_CMND_take_DET_PROX_moon_01_spkrJS.wav,,1.66,2.23,jo'o,jo↘ʔo˩,joʔo,joʔo,yes,sentence-level-word
S_CMND_take_DET_PROX_moon_01_spkrJS.xml,S_CMND_take_DET_PROX_moon_01_spkrJS.wav,,0.16,0.8,yo'o,jo↗ʔo˧,joʔo,joʔo,yes,sentence-level-word
S_CMND_take_DET_PROX_moon_01_spkrJS.xml,S_CMND_take_DET_PROX_moon_01_spkrJS.wav,,0.8,1.66,joo,joː↘↗,joː,joo,yes,sentence-level-word
S_CMND_take_DET_PROX_moon_01_spkrJS.xml,S_CMND_take_DET_PROX_moon_01_spkrJS.wav,,0,2.23,yo'o joo jo'o,,,joʔo joo joʔo,,sentence-level-full
S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.xml,S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.wav,,1.85,2.22,ri,ri˩,ri,ri,yes,sentence-level-word
S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.xml,S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.wav,,0.46,0.77,lelu,le↗lu˧,lelu,lelu,yes,sentence-level-word
S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.xml,S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.wav,,0.77,1.11,tsa'nu,tsa̰˩nu∙,tsa̰nu,t͡sa̰nu,yes,sentence-level-word
S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.xml,S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.wav,,2.22,3.29,kucha niti,ku˥ꜜtʃa∙ni˩d̪i↗,kutʃanid̪i,kut͡ʃanidi,yes,sentence-level-word
S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.xml,S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.wav,,0.22,0.46,tava,d̪˥ava˩,d̪ava,dava,yes,sentence-level-word
S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.xml,S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.wav,,1.11,1.85,chikuii,tʃi∙kwiː↘↗ꜜ,tʃikwiː,t͡ʃikwii,yes,sentence-level-word
S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.xml,S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.wav,,0,3.29,tava lelu tsa'nu chikuii ri kucha niti,,,dava lelu t͡sa̰nu t͡ʃikwii ri kut͡ʃanidi,,sentence-level-full
S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.xml,S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.wav,,4.42,4.71,tsa'nu,ts˩a̰nu↘,tsa̰nu,t͡sa̰nu,yes,sentence-level-word
S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.xml,S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.wav,,3.82,4.13,tava,d̪a↘v∙a,d̪ava,dava,yes,sentence-level-word
S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.xml,S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.wav,,5.11,5.34,ri,ri∙,ri,ri,yes,sentence-level-word
S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.xml,S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.wav,,4.71,5.11,chikuii,tʃi∙kwi↘↗ꜜ,tʃikwi,t͡ʃikwi,yes,sentence-level-word
S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.xml,S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.wav,,5.34,6.39,kucha niti,ku∙tʃa˧ni↘d̪i↗,kutʃanid̪i,kut͡ʃanidi,yes,sentence-level-word
S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.xml,S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.wav,,4.13,4.42,lelu,le˥lu∙,lelu,lelu,yes,sentence-level-word
S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.xml,S_CMND_take_the_lamb_from_the_water_because_hes_drowning_01_02_TS.wav,,3.29,6.39,tava lelu tsa'nu chikuii ri kucha niti,,,dava lelu t͡sa̰nu t͡ʃikwi ri kut͡ʃanidi,,sentence-level-full
S_CMND_walk_backwards_01_02_03_TS.xml,S_CMND_walk_backwards_01_02_03_TS.wav,,0.24,0.54,kaka,ka↘ka↘,kaka,kaka,yes,sentence-level-word
S_CMND_walk_backwards_01_02_03_TS.xml,S_CMND_walk_backwards_01_02_03_TS.wav,,0.54,1.22,sata,s˥at̪a˩,sat̪a,sata,yes,sentence-level-word
S_CMND_walk_backwards_01_02_03_TS.xml,S_CMND_walk_backwards_01_02_03_TS.wav,,0,1.22,kaka sata,,,kaka sata,,sentence-level-full
S_CMND_walk_backwards_01_02_03_TS.xml,S_CMND_walk_backwards_01_02_03_TS.wav,,1.67,2.35,sata,sa˥t̪a˩,sat̪a,sata,yes,sentence-level-word
S_CMND_walk_backwards_01_02_03_TS.xml,S_CMND_walk_backwards_01_02_03_TS.wav,,1.37,1.67,kaka,ka↘ka↘,kaka,kaka,yes,sentence-level-word
S_CMND_walk_backwards_01_02_03_TS.xml,S_CMND_walk_backwards_01_02_03_TS.wav,,1.22,2.35,kaka sata,,,kaka sata,,sentence-level-full
S_CMND_walk_backwards_01_02_03_TS.xml,S_CMND_walk_backwards_01_02_03_TS.wav,,2.89,3.45,sata,sa∙t̪a˧,sat̪a,sata,yes,sentence-level-word
S_CMND_walk_backwards_01_02_03_TS.xml,S_CMND_walk_backwards_01_02_03_TS.wav,,2.55,2.89,kaka,ka˩ka˩,kaka,kaka,yes,sentence-level-word
S_CMND_walk_backwards_01_02_03_TS.xml,S_CMND_walk_backwards_01_02_03_TS.wav,,2.35,3.45,kaka sata,,,kaka sata,,sentence-level-full
S_DEC_rain_COMPL_last_night_03_spkrTS.xml,S_DEC_rain_COMPL_last_night_03_spkrTS.wav,,0.4,0.79,kuun,kũː↘,kũː,kũː,yes,sentence-level-word
S_DEC_rain_COMPL_last_night_03_spkrTS.xml,S_DEC_rain_COMPL_last_night_03_spkrTS.wav,,0.14,0.4,ni,n↘i,ni,ni,yes,sentence-level-word
S_DEC_rain_COMPL_last_night_03_spkrTS.xml,S_DEC_rain_COMPL_last_night_03_spkrTS.wav,,1.32,2.34,takuni,t̪aː˥ku∙ni↗,t̪aːkuni,taakuni,yes,sentence-level-word
S_DEC_rain_COMPL_last_night_03_spkrTS.xml,S_DEC_rain_COMPL_last_night_03_spkrTS.wav,,0.79,1.32,savi,sa↘vi↗ꜜ,savi,savi,yes,sentence-level-word
S_DEC_rain_COMPL_last_night_03_spkrTS.xml,S_DEC_rain_COMPL_last_night_03_spkrTS.wav,,0,2.34,ni kuun savi takuni,,,ni kũː savi taakuni,,sentence-level-full
S_DEC_rain_FUT_tomorrow_03_spkrTS.xml,S_DEC_rain_FUT_tomorrow_03_spkrTS.wav,,0.89,1.53,savi,sa↘vi↗,savi,savi,yes,sentence-level-word
S_DEC_rain_FUT_tomorrow_03_spkrTS.xml,S_DEC_rain_FUT_tomorrow_03_spkrTS.wav,,0.24,0.89,kuukuun,kuː↘kũː↘,kuːkũː,kuukũː,yes,sentence-level-word
S_DEC_rain_FUT_tomorrow_03_spkrTS.xml,S_DEC_rain_FUT_tomorrow_03_spkrTS.wav,,1.53,2.25,xchaa,sʧaː↘,sʧaː,st͡ʃaa,yes,sentence-level-word
S_DEC_rain_FUT_tomorrow_03_spkrTS.xml,S_DEC_rain_FUT_tomorrow_03_spkrTS.wav,,0,2.25,kuukuun savi xchaa,,,kuukũː savi st͡ʃaa,,sentence-level-full
S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.xml,S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.wav,,1.76,2.08,Pablo,pa˥βlo↘,paβlo,paβlo,yes,sentence-level-word
S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.xml,S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.wav,,3.55,4.09,skuleru,sku∙lɛ↗ɾu˧,skulɛɾu,skulɛɾu,yes,sentence-level-word
S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.xml,S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.wav,,1.29,1.59,ñani,ɲ˧ani↘,ɲani,ɲani,yes,sentence-level-word
S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.xml,S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.wav,,2.64,2.78,tsi,tsi↘,tsi,t͡si,yes,sentence-level-word
S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.xml,S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.wav,,0.56,1.08,Maria,m˧aɾia˥↗,maɾia,maɾia,yes,sentence-level-word
S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.xml,S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.wav,,2.08,2.64,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.xml,S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.wav,,4.74,5.18,kue,we↗,we,we,yes,sentence-level-word
S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.xml,S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.wav,,2.78,3.13,mee,mɛː↗,mɛː,mɛɛ,yes,sentence-level-word
S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.xml,S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.wav,,1.59,1.76,yu,j↘u,ju,ju,yes,sentence-level-word
S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.xml,S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.wav,,1.08,1.29,tsi,ts↘i,tsi,t͡si,yes,sentence-level-word
S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.xml,S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.wav,,3.13,3.55,ra,ɾ˧a,ɾa,ɾa,yes,sentence-level-word
S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.xml,S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.wav,,0.3,0.56,kua'a,kwaː↗↘,kwaː,kwaa,yes,sentence-level-word
S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.xml,S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.wav,,4.09,4.74,kuu,kuː∙,kuː,kuu,yes,sentence-level-word
S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.xml,S_EQTV_be_teachers_1st_pl_incl_sister_1st_sg_brother_1st_sg_1st_01_sg_spkrTS.wav,,0,5.18,kua'a Maria tsi ñani yu Pablo ka tsi mee ra skuleru kuu kue,,,kwaa maɾia t͡si ɲani ju paβlo ɣa t͡si mɛɛ ɾa skulɛɾu kuu we,,sentence-level-full
S_I_am_happy_01_02_TS.xml,S_I_am_happy_01_02_TS.wav,,0.76,1.5,ncho'a,ndʒo↘ʔa↘↗,ndʒoʔa,nd͡ʒoʔa,yes,sentence-level-word
S_I_am_happy_01_02_TS.xml,S_I_am_happy_01_02_TS.wav,,0.45,0.76,kuacha,kwa˥tʃa˥,kwatʃa,kwat͡ʃa,yes,sentence-level-word
S_I_am_happy_01_02_TS.xml,S_I_am_happy_01_02_TS.wav,,0,1.50,kuacha ncho'a,,,kwat͡ʃa nd͡ʒoʔa,,sentence-level-full
S_I_am_happy_01_02_TS.xml,S_I_am_happy_01_02_TS.wav,,1.89,1.93,kuacha,kwa˥tʃa˥,kwatʃa,kwat͡ʃa,yes,sentence-level-word
S_I_am_happy_01_02_TS.xml,S_I_am_happy_01_02_TS.wav,,1.93,3.2,kua'a,ndʒo↘ʔa˩,ndʒoʔa,nd͡ʒoʔa,yes,sentence-level-word
S_I_am_happy_01_02_TS.xml,S_I_am_happy_01_02_TS.wav,,1.50,3.20,kuacha kua'a,,,kwat͡ʃa nd͡ʒoʔa,,sentence-level-full
